fn,tid,title,wordsInTitle,url,imdbRating,ratingCount,duration,year,type,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western
titles04/index.html.8586,tt0386342,Brothers - Zwischen Brüdern (2004),brothers zwischen br dern,http://www.imdb.com/title/tt0386342/,7.6,8229,7020,2004,video.movie,13,21,16,31,46,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
titles04/index.html.8588,tt0386588,Hitch - Der Date Doktor (2005),hitch der date doktor,http://www.imdb.com/title/tt0386588/,6.7,200088,7080,2005,video.movie,3,24,77,437,364,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
titles04/index.html.8590,tt0386651,Kekexili (2004),kekexili,http://www.imdb.com/title/tt0386651/,7.7,3653,5100,2004,video.movie,20,14,9,18,26,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8591,tt0386676,Das Büro (TV Series 2005–2013),das b ro tv series,http://www.imdb.com/title/tt0386676/,8.9,141227,1320,2005,video.tv,28,134,494,10170,463,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8592,tt0386741,Renaissance (2006),renaissance,http://www.imdb.com/title/tt0386741/,6.8,13071,6300,2006,video.movie,2,1,11,20,89,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
titles04/index.html.8593,tt0386789,The Simpsons: Hit & Run (Video Game 2003),the simpsons hit run video game,http://www.imdb.com/title/tt0386789/,7.9,915,,2003,game,0,0,0,0,20,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8594,tt0386792,Ein Werk Gottes (TV Movie 2004),ein werk gottes tv movie,http://www.imdb.com/title/tt0386792/,8.3,8200,6600,2004,video.movie,15,20,2,46,96,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8595,tt0387084,CBS at 75 (TV Movie 2003),cbs at tv movie,http://www.imdb.com/title/tt0387084/,6.3,53,9000,2003,video.movie,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8597,tt0387199,Entourage (TV Series 2004–2011),entourage tv series,http://www.imdb.com/title/tt0387199/,8.7,105450,1800,2004,video.tv,12,96,374,4589,135,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8599,tt0387412,Metallica: Some Kind of Monster (2004),metallica some kind of monster,http://www.imdb.com/title/tt0387412/,7.6,11767,8460,2004,video.movie,5,3,12,57,93,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8601,tt0387541,Die Nibelungen (TV Movie 2004),die nibelungen tv movie,http://www.imdb.com/title/tt0387541/,6.7,7412,11040,2004,video.movie,0,0,3,13,93,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8602,tt0387564,Saw (2004),saw,http://www.imdb.com/title/tt0387564/,7.7,233646,6180,2004,video.movie,6,8,46,2807,1466,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
titles04/index.html.8603,tt0387575,Chuckys Baby (2004),chuckys baby,http://www.imdb.com/title/tt0387575/,4.9,23411,5220,2004,video.movie,1,6,45,208,205,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
titles04/index.html.8604,tt0387764,Peep Show (TV Series 2003– ),peep show tv series,http://www.imdb.com/title/tt0387764/,8.7,24936,1440,2003,video.tv,7,34,3,0,39,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8605,tt0387805,200 American (2003),american,http://www.imdb.com/title/tt0387805/,5.4,660,5040,2003,video.movie,0,0,0,0,29,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
titles04/index.html.8606,tt0387808,Idiocracy (2006),idiocracy,http://www.imdb.com/title/tt0387808/,6.5,85078,5040,2006,video.movie,0,0,8,278,396,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
titles04/index.html.8609,tt0388125,In den Schuhen meiner Schwester (2005),in den schuhen meiner schwester,http://www.imdb.com/title/tt0388125/,6.5,44583,7800,2005,video.movie,0,5,108,130,154,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
titles04/index.html.861,tt0038975,Die Wendeltreppe (1945),die wendeltreppe,http://www.imdb.com/title/tt0038975/,7.6,5610,4980,1945,video.movie,0,0,8,7,99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
titles04/index.html.8610,tt0388139,It's All Gone Pete Tong (2004),it s all gone pete tong,http://www.imdb.com/title/tt0388139/,7.4,14591,5400,2004,video.movie,11,9,22,52,64,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8611,tt0388182,King of California (2007),king of california,http://www.imdb.com/title/tt0388182/,6.7,18193,5580,2007,video.movie,0,0,40,16,61,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8612,tt0388318,Eisiges Land (2005),eisiges land,http://www.imdb.com/title/tt0388318/,7.6,4455,7800,2005,video.movie,17,3,2,7,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8614,tt0388437,Stauffenberg (TV Movie 2004),stauffenberg tv movie,http://www.imdb.com/title/tt0388437/,6.9,1718,5520,2004,video.movie,1,5,0,4,8,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
titles04/index.html.8617,tt0388534,Wespen (2003),wespen,http://www.imdb.com/title/tt0388534/,7.5,1425,1560,2003,video.movie,21,1,2,72,20,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
titles04/index.html.8618,tt0388601,High Chaparall (TV Series 2003–2005),high chaparall tv series,http://www.imdb.com/title/tt0388601/,8.3,465,3600,2003,video.tv,0,0,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8619,tt0388789,Im Bordell geboren - Die Kinder im Rotlichtviertel von Kalkutta (2004),im bordell geboren die kinder im rotlichtviertel von kalkutta,http://www.imdb.com/title/tt0388789/,7.8,6536,5100,2004,video.movie,18,4,37,10,66,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8620,tt0388795,Brokeback Mountain (2005),brokeback mountain,http://www.imdb.com/title/tt0388795/,7.7,216781,8040,2005,video.movie,116,70,139,2530,2239,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
titles04/index.html.8621,tt0388815,"American Masters" Cary Grant - Gentleman des Kinos (TV Episode 2004),american masters cary grant gentleman des kinos tv episode,http://www.imdb.com/title/tt0388815/,7.9,421,5220,2004,video.episode,0,0,0,0,8,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8622,tt0388876,Decoding Nazi Secrets (TV Movie 1999),decoding nazi secrets tv movie,http://www.imdb.com/title/tt0388876/,7.8,19,,1999,video.movie,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
titles04/index.html.8623,tt0388980,Das größte Spiel seines Lebens (2005),das gr te spiel seines lebens,http://www.imdb.com/title/tt0388980/,7.5,18200,7200,2005,video.movie,0,0,43,71,100,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
titles04/index.html.8624,tt0389074,Kim Possible: A Sitch in Time (TV Movie 2003),kim possible a sitch in time tv movie,http://www.imdb.com/title/tt0389074/,6.9,1735,3960,2003,video.movie,0,0,0,0,12,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8626,tt0389343,Samba in Mettmann (2004),samba in mettmann,http://www.imdb.com/title/tt0389343/,4.9,472,5340,2004,video.movie,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8629,tt0389564,4400 - Die Rückkehrer (TV Series 2004–2007),die r ckkehrer tv series,http://www.imdb.com/title/tt0389564/,7.5,30716,2580,2004,video.tv,1,7,24,347,130,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
titles04/index.html.8632,tt0389860,Klick (2006),klick,http://www.imdb.com/title/tt0389860/,6.5,190391,6420,2006,video.movie,3,11,138,32,666,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8634,tt0390109,I Like Killing Flies (2004),i like killing flies,http://www.imdb.com/title/tt0390109/,7.3,897,4800,2004,video.movie,0,0,4,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8635,tt0390123,In the Realms of the Unreal (2004),in the realms of the unreal,http://www.imdb.com/title/tt0390123/,7.3,1585,4860,2004,video.movie,2,5,3,13,35,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8636,tt0390221,Maria voll der Gnade (2004),maria voll der gnade,http://www.imdb.com/title/tt0390221/,7.5,27553,6060,2004,video.movie,36,27,35,206,166,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8638,tt0390521,Super Size Me (2004),super size me,http://www.imdb.com/title/tt0390521/,7.4,67897,6000,2004,video.movie,9,6,25,640,390,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8639,tt0390808,36 - Tödliche Rivalen (2004),t dliche rivalen,http://www.imdb.com/title/tt0390808/,7.2,12114,6660,2004,video.movie,1,9,8,10,68,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.864,tt0039011,Tarzan und das Leopardenweib (1946),tarzan und das leopardenweib,http://www.imdb.com/title/tt0039011/,6.9,1696,4320,1946,video.movie,0,0,2,3,21,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
titles04/index.html.8640,tt0391024,Control Room (2004),control room,http://www.imdb.com/title/tt0391024/,7.8,4513,5040,2004,video.movie,7,7,8,70,95,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8644,tt0391353,Mrs. Harris - Mord in besten Kreisen (TV Movie 2005),mrs harris mord in besten kreisen tv movie,http://www.imdb.com/title/tt0391353/,6.0,1244,5700,2005,video.movie,3,21,23,32,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8645,tt0391581,Barend en Van Dorp (TV Series 1990–2006),barend en van dorp tv series,http://www.imdb.com/title/tt0391581/,6.1,65,3600,1990,video.tv,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
titles04/index.html.8647,tt0392728,Roundhay Garden Scene (1888),roundhay garden scene,http://www.imdb.com/title/tt0392728/,7.8,2931,,1888,video.movie,0,0,0,0,36,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
titles04/index.html.865,tt0039037,The Time of Their Lives (1946),the time of their lives,http://www.imdb.com/title/tt0039037/,8.1,1902,4920,1946,video.movie,0,0,5,5,44,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
titles04/index.html.8650,tt0393019,"Biography" Anastasia: Her True Story (TV Episode 1997),biography anastasia her true story tv episode,http://www.imdb.com/title/tt0393019/,7.4,49,2640,1997,video.episode,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8653,tt0393329,Go Go Tales (2007),go go tales,http://www.imdb.com/title/tt0393329/,5.8,813,5760,2007,video.movie,0,0,0,0,8,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8654,tt0393597,Unsere Erde (2007),unsere erde,http://www.imdb.com/title/tt0393597/,8.0,11833,5400,2007,video.movie,2,1,45,417,71,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8655,tt0393599,The Plot to Kill Nixon (2005),the plot to kill nixon,http://www.imdb.com/title/tt0393599/,8.5,32,,2005,video.tv,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8656,tt0393635,Reeker (2005),reeker,http://www.imdb.com/title/tt0393635/,5.2,7691,5400,2005,video.movie,0,0,2,23,126,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8657,tt0393735,Shaggy Dog - Hör mal\, wer da bellt (2006),shaggy dog h r mal wer da bellt,http://www.imdb.com/title/tt0393735/,4.4,12608,5880,2006,video.movie,0,0,42,59,78,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.866,tt0039056,In Ketten um Kap Horn (1946),in ketten um kap horn,http://www.imdb.com/title/tt0039056/,6.8,254,5880,1946,video.movie,0,0,2,2,7,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8660,tt0394847,"Producers' Showcase" Dodsworth (TV Episode 1956),producers showcase dodsworth tv episode,http://www.imdb.com/title/tt0394847/,,,5400,1956,video.episode,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8665,tt0395125,Ein ferpektes Verbrechen - Crimen ferpecto (2004),ein ferpektes verbrechen crimen ferpecto,http://www.imdb.com/title/tt0395125/,7.1,7484,6300,2004,video.movie,2,13,3,0,30,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
titles04/index.html.8669,tt0395261,Ryûko no ken 2 (Video Game 1994),ry ko no ken video game,http://www.imdb.com/title/tt0395261/,7.4,25,,1994,game,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8670,tt0395313,The 100 Greatest Musicals (TV Movie 2003),the greatest musicals tv movie,http://www.imdb.com/title/tt0395313/,4.6,118,16200,2003,video.movie,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8671,tt0395479,Von der Wolle (2003),von der wolle,http://www.imdb.com/title/tt0395479/,7.1,6802,300,2003,video.movie,1,0,4,5,35,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
titles04/index.html.8672,tt0395505,Claude Sautet oder Die unsichtbare Magie (2003),claude sautet oder die unsichtbare magie,http://www.imdb.com/title/tt0395505/,7.2,43,5100,2003,video.movie,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8674,tt0395584,TDR - The Devil's Rejects (2005),tdr the devil s rejects,http://www.imdb.com/title/tt0395584/,6.9,64980,6420,2005,video.movie,10,3,35,481,671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8675,tt0395644,Louis and the Nazis (TV Movie 2003),louis and the nazis tv movie,http://www.imdb.com/title/tt0395644/,7.8,874,4200,2003,video.movie,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8680,tt0395951,Battlezone (Video Game 1980),battlezone video game,http://www.imdb.com/title/tt0395951/,6.1,23,,1980,game,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8682,tt0396149,Nazi America: A Secret History (TV Movie 2000),nazi america a secret history tv movie,http://www.imdb.com/title/tt0396149/,6.8,69,5520,2000,video.movie,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
titles04/index.html.8684,tt0396184,Pusher II (2004),pusher ii,http://www.imdb.com/title/tt0396184/,7.3,9600,6000,2004,video.movie,3,15,0,17,25,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8685,tt0396269,Die Hochzeits-Crasher (2005),die hochzeits crasher,http://www.imdb.com/title/tt0396269/,7.0,229656,7140,2005,video.movie,11,8,116,1911,637,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
titles04/index.html.8687,tt0396592,Fat Albert (2004),fat albert,http://www.imdb.com/title/tt0396592/,4.3,8091,5580,2004,video.movie,0,0,22,49,90,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8688,tt0396690,Kisna - Im Feuer der Liebe (2005),kisna im feuer der liebe,http://www.imdb.com/title/tt0396690/,4.6,1041,10200,2005,video.movie,0,0,0,0,32,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
titles04/index.html.869,tt0039090,Kein Bedauern für meine Jugend (1946),kein bedauern f r meine jugend,http://www.imdb.com/title/tt0039090/,7.3,1442,6600,1946,video.movie,0,0,6,0,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8691,tt0396880,Stella Shorts 1998-2002 (Video 2002),stella shorts video,http://www.imdb.com/title/tt0396880/,8.3,468,5520,1998,video.movie,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8692,tt0396982,Dennis Miller (TV Series 2004–2005),dennis miller tv series,http://www.imdb.com/title/tt0396982/,4.2,127,,2004,video.tv,0,0,0,0,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
titles04/index.html.8694,tt0397065,House of Wax (2005),house of wax,http://www.imdb.com/title/tt0397065/,5.3,78161,6780,2005,video.movie,5,7,272,504,565,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
titles04/index.html.8695,tt0397074,Killzone (Video Game 2004),killzone video game,http://www.imdb.com/title/tt0397074/,7.7,650,,2004,game,0,0,0,0,13,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
titles04/index.html.8698,tt0397113,An Bord der Tiger Cruise (TV Movie 2004),an bord der tiger cruise tv movie,http://www.imdb.com/title/tt0397113/,6.4,892,5280,2004,video.movie,0,0,0,0,22,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8699,tt0397306,American Dad (TV Series 2005– ),american dad tv series,http://www.imdb.com/title/tt0397306/,7.7,52551,1320,2005,video.tv,1,15,85,40,95,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8700,tt0397313,Antarctica - Gefangen im Eis (2006),antarctica gefangen im eis,http://www.imdb.com/title/tt0397313/,7.3,39743,7200,2006,video.movie,2,1,69,112,256,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8701,tt0397442,Gossip Girl (TV Series 2007–2012),gossip girl tv series,http://www.imdb.com/title/tt0397442/,7.4,84301,2520,2007,video.tv,19,35,1436,13310,176,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
titles04/index.html.8702,tt0397507,Lady by the Sea: The Statue of Liberty (TV Movie 2004),lady by the sea the statue of liberty tv movie,http://www.imdb.com/title/tt0397507/,6.4,54,3300,2004,video.movie,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8704,tt0397619,Samaria (2004),samaria,http://www.imdb.com/title/tt0397619/,7.2,9649,5700,2004,video.movie,1,1,2,5,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8705,tt0397693,True (2004),true,http://www.imdb.com/title/tt0397693/,8.1,1597,600,2004,video.movie,2,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
titles04/index.html.8709,tt0398027,Down in the Valley (2005),down in the valley,http://www.imdb.com/title/tt0398027/,6.5,15434,6840,2005,video.movie,1,0,9,28,108,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
titles04/index.html.871,tt0039116,Broadway-Melodie 1950 (1945),broadway melodie,http://www.imdb.com/title/tt0039116/,6.6,1784,5100,1945,video.movie,1,0,6,36,38,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8710,tt0398089,De grønne slagtere - en virkelig god marinade (TV Movie 2003),de gr nne slagtere en virkelig god marinade tv movie,http://www.imdb.com/title/tt0398089/,7.5,38,1500,2003,video.movie,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
titles04/index.html.8711,tt0398165,Spiel ohne Regeln (2005),spiel ohne regeln,http://www.imdb.com/title/tt0398165/,6.3,99171,6780,2005,video.movie,2,15,165,302,305,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
titles04/index.html.8712,tt0398286,Rapunzel - Neu verföhnt (2010),rapunzel neu verf hnt,http://www.imdb.com/title/tt0398286/,7.9,187185,6000,2010,video.movie,5,30,97,1233,353,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8713,tt0398373,Die Chroniken von Huadu: Blade of the Rose (2004),die chroniken von huadu blade of the rose,http://www.imdb.com/title/tt0398373/,5.0,1687,6360,2004,video.movie,0,0,2,12,15,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8714,tt0398375,Wo die Liebe hinfällt... (2005),wo die liebe hinf llt,http://www.imdb.com/title/tt0398375/,5.5,34052,5820,2005,video.movie,0,0,75,38,184,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
titles04/index.html.872,tt0039152,Der schwarze Reiter (1947),der schwarze reiter,http://www.imdb.com/title/tt0039152/,7.0,3187,5700,1947,video.movie,0,0,63,8,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
titles04/index.html.8723,tt0399327,The Man (2005),the man,http://www.imdb.com/title/tt0399327/,5.5,19714,4980,2005,video.movie,0,0,72,90,74,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8724,tt0399687,Star Power: The Creation of United Artists (Video 1998),star power the creation of united artists video,http://www.imdb.com/title/tt0399687/,5.7,10,3300,1998,video.movie,0,0,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8725,tt0399862,Durch den Tod versöhnt (2005),durch den tod vers hnt,http://www.imdb.com/title/tt0399862/,7.0,3950,6480,2005,video.movie,1,1,5,10,147,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8726,tt0400113,"Biography" Marilyn Monroe: The Mortal Goddess (TV Episode 1994),biography marilyn monroe the mortal goddess tv episode,http://www.imdb.com/title/tt0400113/,8.3,68,5520,1994,video.episode,0,0,2,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8728,tt0400234,Black Friday (2004),black friday,http://www.imdb.com/title/tt0400234/,8.5,5047,8580,2004,video.movie,0,0,4,3,42,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8729,tt0400304,Classic Creatures: Return of the Jedi (TV Movie 1983),classic creatures return of the jedi tv movie,http://www.imdb.com/title/tt0400304/,6.8,96,2940,1983,video.movie,0,0,2,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.873,tt0039167,Die Abenteuer des Pinocchio (1947),die abenteuer des pinocchio,http://www.imdb.com/title/tt0039167/,5.9,20,6000,1947,video.movie,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles04/index.html.8730,tt0400327,Crazy Richard (2002),crazy richard,http://www.imdb.com/title/tt0400327/,3.2,45,3840,2002,video.movie,0,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
